$RMCMD,PowerOffPi,*7C
$RMSTA,173048,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,10078,*73
$RMSTA,172547,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,10078,*78
$RMSTA,172047,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9753,*43
$RMSTA,171546,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9753,*44
$RMSTA,171046,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9937,*4D
$RMSTA,170542,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9937,*4D
$GNRMC,090509.00,A,4508.04983,N,00000.26350,E,0.033,,251020,,,A*62
$RMSTA,170042,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9700,*42
$RMSTA,169542,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9700,*4F
$RMSTA,169042,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9788,*4A
$RMSTA,168542,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9788,*4E
$RMSTA,168041,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,10020,*75
$RMSTA,167538,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,10020,*70
$GNRMC,090506.00,A,4508.04954,N,00000.26315,E,0.255,,251020,,,A*64
$RMSTA,167035,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9755,*44
$RMSTA,166535,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9755,*40
$RMSTA,166032,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9977,*4C
$RMSTA,165532,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9977,*4A
$RMSTA,165025,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9724,*41
$RMSTA,164525,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9724,*45
$GNRMC,090503.00,A,4508.04932,N,00000.26274,E,0.131,,251020,,,A*66
$RMSTA,164024,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9846,*4A
$RMSTA,163524,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9846,*48
$RMSTA,163024,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9869,*40
$RMSTA,162514,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9869,*47
$RMSTA,162014,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9947,*4F
$RMSTA,161514,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9947,*49
$GNRMC,090500.00,A,4508.04920,N,00000.26246,E,0.067,,251020,,,A*65
$RMSTA,161014,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9868,*40
$RMSTA,160514,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9868,*44
$RMSTA,160014,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9981,*47
$RMSTA,159514,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9981,*48
$RMSTA,159014,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9763,*4F
$RMSTA,158511,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9763,*4E
$GNRMC,090457.00,A,4508.04936,N,00000.26282,E,0.240,,251020,,,A*6E
$RMSTA,158010,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9835,*46
$RMSTA,157510,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9835,*4D
$RMSTA,157011,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9975,*4C
$RMSTA,156509,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9975,*41
$RMSTA,156007,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9796,*49
$RMSTA,155497,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9796,*47
$GNRMC,090454.00,A,4508.04964,N,00000.26338,E,0.123,,251020,,,A*6C
$RMSTA,154997,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9900,*4A
$RMSTA,154494,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9900,*44
$RMSTA,153994,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9825,*48
$RMSTA,153494,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9825,*45
$RMSTA,152987,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9911,*4D
$RMSTA,152486,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9911,*41
$GNRMC,090451.00,A,4508.04980,N,00000.26353,E,0.270,,251020,,,A*6B
$RMSTA,151985,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9776,*43
$RMSTA,151485,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9776,*4E
$RMSTA,150982,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9958,*47
$RMSTA,150482,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9958,*4A
$RMSTA,149982,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9827,*46
$RMSTA,149480,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9827,*49
$GNRMC,090448.00,A,4508.04984,N,00000.26341,E,0.149,,251020,,,A*6D
$RMSTA,148980,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9805,*45
$RMSTA,148472,0,0,0,0,27.51,-2.73,0.07,-0.11,31.80,9805,*45
$RMSTA,147972,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9661,*4A
$RMSTA,147470,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9661,*45
$RMSTA,146965,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9744,*4B
$RMSTA,146465,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9744,*46
$GNRMC,090445.00,A,4508.04991,N,00000.26320,E,0.202,,251020,,,A*6F
$RMSTA,145962,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,7066,*46
$RMSTA,145462,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,7066,*4B
$RMSTA,144952,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9718,*44
$RMSTA,144195,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9718,*47
$RMSTA,143680,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,10109,*7D
$RMSTA,143180,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,10109,*7A
$GNRMC,090442.00,A,4508.04982,N,00000.26299,E,0.199,,251020,,,A*68
$RMSTA,142680,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9642,*44
$RMSTA,142180,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9642,*4B
$RMSTA,141680,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9780,*40
$RMSTA,141177,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9780,*4F
$RMSTA,140660,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9752,*40
$RMSTA,140160,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9752,*47
$GNRMC,090439.00,A,4508.04953,N,00000.26276,E,0.093,,251020,,,A*62
$RMSTA,139660,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9995,*4B
$RMSTA,139160,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9995,*4C
$RMSTA,138658,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9671,*44
$RMSTA,138156,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9671,*4D
$RMSTA,137656,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9783,*49
$RMSTA,137156,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9783,*4E
$GNRMC,090436.00,A,4508.04952,N,00000.26262,E,0.367,,251020,,,A*61
$RMSTA,136656,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,10034,*7B
$RMSTA,136156,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,10034,*7C
$RMSTA,135656,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9882,*45
$RMSTA,135156,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9882,*42
$RMSTA,134649,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9841,*45
$RMSTA,134149,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9841,*42
$GNRMC,090433.00,A,4508.04958,N,00000.26239,E,0.334,,251020,,,A*66
$RMSTA,133647,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9947,*4B
$RMSTA,133147,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9947,*4C
$RMSTA,132647,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9818,*41
$RMSTA,132145,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9818,*44
$RMSTA,131642,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9654,*41
$RMSTA,131142,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9654,*46
$GNRMC,090430.00,A,4508.04965,N,00000.26226,E,0.029,,251020,,,A*6A
$RMSTA,130642,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,10008,*77
$RMSTA,130142,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,10008,*70
$RMSTA,129621,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9677,*4C
$RMSTA,129119,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9677,*40
$RMSTA,128619,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9931,*4B
$RMSTA,128119,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9931,*4C
$GNRMC,090427.00,A,4508.04995,N,00000.26243,E,0.243,,251020,,,A*6E
$RMSTA,127613,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9808,*45
$RMSTA,127113,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9808,*42
$RMSTA,126613,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9881,*45
$RMSTA,126112,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9881,*43
$RMSTA,125609,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9884,*48
$RMSTA,125106,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9884,*40
$GNRMC,090424.00,A,4508.05021,N,00000.26252,E,0.450,,251020,,,A*6E
$RMSTA,124606,0,0,0,0,27.49,-2.73,0.07,-0.11,31.80,9839,*48
$RMSTA,124106,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9839,*47
$RMSTA,123606,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9635,*45
$RMSTA,123104,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9635,*40
$RMSTA,122602,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9937,*4D
$RMSTA,122098,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9937,*48
$GNRMC,090421.00,A,4508.05019,N,00000.26252,E,0.179,,251020,,,A*6E
$RMSTA,121598,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9895,*47
$RMSTA,121098,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9895,*42
$RMSTA,120598,0,0,0,0,27.50,-2.73,0.07,-0.11,31.80,9803,*49
$RMSTA,120096,0,0,0,0,27.50,-2.72,0.07,-0.11,31.80,9803,*43
$RMSTA,119593,0,0,0,0,27.50,-2.72,0.07,-0.11,31.80,9924,*4D
$RMSTA,119091,0,0,0,0,27.50,-2.72,0.07,-0.11,31.80,9924,*4A
$GNRMC,090418.00,A,4508.05010,N,00000.26299,E,0.250,,251020,,,A*62
$RMSTA,118591,0,0,0,0,27.50,-2.72,0.07,-0.11,31.80,9819,*41
$RMSTA,118091,0,0,0,0,27.50,-2.72,0.07,-0.11,31.80,9819,*44
$RMSTA,117588,0,0,0,0,27.50,-2.72,0.07,-0.11,31.80,9855,*4E
$RMSTA,117088,0,0,0,0,27.50,-2.72,0.07,-0.11,31.80,9855,*4B
$RMSTA,116580,0,0,0,0,27.50,-2.72,0.07,-0.11,31.80,9808,*4F
$RMSTA,116078,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9808,*4C
$GNRMC,090415.00,A,4508.04986,N,00000.26298,E,0.081,,251020,,,A*67
$RMSTA,115577,0,0,0,0,27.50,-2.72,0.07,-0.11,31.80,9826,*48
$RMSTA,115075,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9826,*4E
$RMSTA,114575,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9771,*47
$RMSTA,114068,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9771,*4E
$RMSTA,113563,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,10081,*77
$RMSTA,113061,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,10081,*70
$GNRMC,090412.00,A,4508.04984,N,00000.26310,E,0.077,,251020,,,A*6A
$RMSTA,112561,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9872,*48
$RMSTA,112061,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9872,*4D
$RMSTA,111561,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,10035,*78
$RMSTA,111061,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,10035,*7D
$RMSTA,110561,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9798,*41
$RMSTA,110053,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9798,*45
$GNRMC,090409.00,A,4508.04993,N,00000.26340,E,0.034,,251020,,,A*64
$RMSTA,109552,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9928,*4C
$RMSTA,109051,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9928,*4A
$RMSTA,108548,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9764,*40
$RMSTA,108045,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9764,*48
$RMSTA,107545,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9796,*4F
$RMSTA,107043,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9796,*4C
$GNRMC,090406.00,A,4508.04997,N,00000.26358,E,0.078,,251020,,,A*6E
$RMSTA,106539,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9895,*49
$RMSTA,106027,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9895,*43
$RMSTA,105527,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9789,*47
$RMSTA,105027,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9789,*42
$RMSTA,104527,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9939,*43
$RMSTA,104024,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9939,*45
$GNRMC,090403.00,A,4508.04991,N,00000.26362,E,0.120,,251020,,,A*68
$RMSTA,103519,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9718,*44
$RMSTA,103019,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9718,*41
$RMSTA,102519,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9912,*41
$RMSTA,102019,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9912,*44
$RMSTA,101516,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9897,*41
$RMSTA,101015,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9897,*47
$GNRMC,090400.00,A,4508.04971,N,00000.26364,E,0.134,,251020,,,A*66
$RMSTA,100505,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9893,*45
$RMSTA,100004,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9893,*41
$RMSTA,99503,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9748,*78
$RMSTA,99003,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9748,*7D
$RMSTA,98503,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9819,*72
$RMSTA,98003,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9819,*77
$GNRMC,090357.00,A,4508.04945,N,00000.26353,E,0.236,,251020,,,A*61
$RMSTA,97500,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9846,*74
$RMSTA,97000,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9846,*71
$RMSTA,96498,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9946,*74
$RMSTA,95994,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9946,*76
$RMSTA,95478,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9980,*73
$GNRMC,090354.00,A,4508.04909,N,00000.26333,E,0.098,,251020,,,A*6A
$RMSTA,94975,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9714,*71
$RMSTA,94475,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9714,*7C
$RMSTA,93975,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9714,*76
$RMSTA,93473,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,10040,*43
$RMSTA,92971,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,10040,*4D
$RMSTA,92471,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9760,*7D
$RMSTA,91971,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9760,*73
$GNRMC,090351.00,A,4508.04899,N,00000.26334,E,0.160,,251020,,,A*66
$RMSTA,91470,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9836,*73
$RMSTA,90966,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9836,*78
$RMSTA,90466,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9896,*7F
$RMSTA,89963,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9929,*7A
$RMSTA,89463,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9929,*77
$GNRMC,090348.00,A,4508.04899,N,00000.26342,E,0.104,,251020,,,A*6D
$RMSTA,88963,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9757,*7C
$RMSTA,88463,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9757,*71
$RMSTA,87961,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9764,*71
$RMSTA,87451,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9764,*7F
$RMSTA,86950,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9868,*71
$RMSTA,86448,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9868,*75
$GNRMC,090345.00,A,4508.04881,N,00000.26353,E,0.095,,251020,,,A*60
$RMSTA,85948,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9083,*76
$RMSTA,85448,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9083,*7B
$RMSTA,84943,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9669,*7E
$RMSTA,84214,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9669,*77
$RMSTA,83711,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9970,*77
$RMSTA,83211,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9970,*72
$GNRMC,090342.00,A,4508.04866,N,00000.26372,E,0.076,,251020,,,A*60
$RMSTA,82711,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9891,*78
$RMSTA,82209,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9891,*74
$RMSTA,81707,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9772,*7E
$RMSTA,81206,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9772,*7A
$RMSTA,80705,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9864,*75
$RMSTA,80204,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9864,*71
$GNRMC,090339.00,A,4508.04864,N,00000.26370,E,0.088,,251020,,,A*6D
$RMSTA,79704,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9745,*7E
$RMSTA,79204,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9745,*7B
$RMSTA,78698,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,10169,*4B
$RMSTA,78197,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,10169,*43
$RMSTA,77695,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9778,*77
$RMSTA,77195,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9778,*70
$GNRMC,090336.00,A,4508.04870,N,00000.26361,E,0.175,,251020,,,A*64
$RMSTA,76690,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9759,*70
$RMSTA,76190,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9759,*77
$RMSTA,75687,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9714,*7C
$RMSTA,75185,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9714,*7A
$RMSTA,74685,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9947,*77
$RMSTA,74185,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9947,*70
$GNRMC,090333.00,A,4508.04851,N,00000.26378,E,0.058,,251020,,,A*64
$RMSTA,73685,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9831,*70
$RMSTA,73182,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9831,*70
$RMSTA,72682,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9953,*73
$RMSTA,72181,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9953,*77
$GNRMC,090330.00,A,4508.04846,N,00000.26368,E,0.086,,251020,,,A*63
$GNRMC,090327.00,A,4508.04848,N,00000.26371,E,0.135,,251020,,,A*6A
$GNRMC,090324.00,A,4508.04835,N,00000.26350,E,0.263,,251020,,,A*60
$GNRMC,090321.00,A,4508.04826,N,00000.26351,E,0.175,,251020,,,A*62
$GNRMC,090318.00,A,4508.04814,N,00000.26367,E,0.099,,251020,,,A*6F
$GNRMC,090315.00,A,4508.04806,N,00000.26358,E,0.034,,251020,,,A*6A
$GNRMC,090312.00,A,4508.04819,N,00000.26361,E,0.099,,251020,,,A*6E
$GNRMC,090309.00,A,4508.04826,N,00000.26369,E,0.176,,251020,,,A*60
$GNRMC,090306.00,A,4508.04831,N,00000.26390,E,0.062,,251020,,,A*6B
$GNRMC,090303.00,A,4508.04839,N,00000.26395,E,0.107,,251020,,,A*61
$GNRMC,090300.00,A,4508.04842,N,00000.26428,E,0.115,,251020,,,A*6C
$GNRMC,090257.00,A,4508.04845,N,00000.26451,E,0.240,,251020,,,A*65
$GNRMC,090254.00,A,4508.04824,N,00000.26454,E,0.124,,251020,,,A*65
$GNRMC,090251.00,A,4508.04824,N,00000.26441,E,0.102,,251020,,,A*60
$GNRMC,090248.00,A,4508.04813,N,00000.26422,E,0.078,,251020,,,A*65
$GNRMC,090245.00,A,4508.04817,N,00000.26406,E,0.073,,251020,,,A*61
$GNRMC,090242.00,A,4508.04822,N,00000.26396,E,0.044,,251020,,,A*6A
$GNRMC,090239.00,A,4508.04823,N,00000.26392,E,0.024,,251020,,,A*65
$GNRMC,090236.00,A,4508.04840,N,00000.26404,E,0.080,,251020,,,A*69
$RMSTA,71675,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9891,*77
$RMSTA,71173,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9891,*76
$RMSTA,70673,0,0,0,0,27.51,-2.72,0.07,-0.11,31.80,9922,*79
$RMSTA,70172,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9922,*7C
$RMSTA,69666,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9936,*73
$RMSTA,69166,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9936,*74
$RMSTA,68666,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9963,*72
$RMSTA,68166,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9963,*75
$RMSTA,67664,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9732,*75
$RMSTA,67163,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9732,*75
$RMSTA,66656,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9743,*73
$RMSTA,66156,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9743,*74
$RMSTA,65656,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,10001,*49
$RMSTA,65156,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,10001,*4E
$RMSTA,64653,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9820,*7E
$RMSTA,64151,0,0,0,0,27.52,-2.72,0.07,-0.11,31.80,9820,*7B
$RMSTA,63651,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,9889,*7E
$RMSTA,63150,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,9889,*78
$RMSTA,62647,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,9909,*71
$RMSTA,62146,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,9909,*77
$RMSTA,61643,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,10029,*45
$RMSTA,61143,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,10029,*42
$RMSTA,60641,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,9850,*78
$RMSTA,60138,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9850,*72
$RMSTA,59638,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9986,*75
$RMSTA,59137,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9986,*7D
$RMSTA,58634,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9804,*73
$RMSTA,58132,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9804,*72
$RMSTA,57632,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9689,*71
$RMSTA,57132,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,9689,*75
$RMSTA,56632,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,10041,*4A
$RMSTA,56132,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,10041,*4D
$RMSTA,55629,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9865,*75
$RMSTA,55110,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9865,*78
$RMSTA,54610,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,10068,*43
$RMSTA,54110,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,10068,*47
$RMSTA,53605,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9961,*78
$RMSTA,53104,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9961,*7E
$RMSTA,52601,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,10095,*44
$RMSTA,52099,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,10095,*40
$RMSTA,51597,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,9812,*74
$RMSTA,51097,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,9812,*71
$RMSTA,50592,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,9959,*7E
$RMSTA,50089,0,0,0,0,27.52,-2.74,0.07,-0.11,31.80,9959,*71
$RMSTA,49587,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9954,*7C
$RMSTA,49085,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9954,*7B
$RMSTA,48583,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9736,*73
$RMSTA,48083,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9736,*76
$RMSTA,47581,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9811,*74
$RMSTA,47081,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9811,*71
$RMSTA,46580,0,0,0,0,27.51,-2.74,0.07,-0.11,31.80,9924,*73
